,msa,pop,r1,r2,r3,r4,r5,r6,r7,m1,m2,m3,m4,m5,i1,i2,e1,e2,e3,e4,e5,a1,a2,a3,a4,a5,a6,a7,e6,vr,mtof,year,firearms,murder_rate
27,12700.0,224816.0,0.9480908832111592,0.02211586363959861,0.007414952672407658,0.010248380898156715,0.0005159775104974735,0.004110027756031599,0.007503914312148602,0.4751841505942638,0.07046206675681446,0.08077272080278984,0.01116913386947548,0.22169685431641875,68789.0,30200.0,0.011001172109738031,0.05499991075306563,0.2690021597758117,0.24300155289665804,0.14500246916518414,0.05883033236068608,0.052852110170094654,0.055916838659170166,0.05033449576542595,0.13025318482670273,0.21957067112661025,0.2915272934310725,0.2769986850951669,0.3643828188543321,0.9049781807397363,2006.0,581.0,1.8
28,12940.0,764824.0,0.6033924144639813,0.3593192682238005,0.0022881081137621205,0.015604897335857659,2.8764787715866657e-05,0.009294948903277095,0.010071598171605493,0.3665575348053932,0.04681207702687154,0.08806862755352865,0.01824864282501595,0.27372833488488857,57933.0,21825.0,0.04700043177349917,0.11700013833519875,0.3410004569253535,0.15699997065616994,0.0850006916759938,0.08075060406054202,0.08885835172536427,0.07419223246132442,0.06494696819137474,0.14045192096482328,0.19736959091241907,0.14684554877985,0.25400019283088315,0.10509093822610367,0.9672259332326774,2006.0,1457.0,14.4
29,12980.0,137991.0,0.8415766245624715,0.10452130936075542,0.004580008841156307,0.01576914436448754,0.0019494024972643144,0.013044328977976824,0.01855918139588814,0.4099832597778116,0.05685153379568233,0.1073040995427238,0.012812429796146123,0.21460095223601536,54337.0,21644.0,0.0400034889933164,0.1140028566132778,0.33799622752597663,0.1259962711383931,0.06500430672612492,0.07220036089310172,0.0638954714437898,0.07239602582777137,0.057387800653665826,0.13779884195346073,0.21346319687515847,0.18361342406388825,0.3179999345813753,0.1137011820175077,0.9499067375084784,2006.0,2590.0,7.9
30,13020.0,108390.0,0.9418027493311192,0.021948519236091892,0.0025555863087000645,0.0019651259341267645,0.0,0.020730694713534455,0.010997324476427714,0.4643970846019005,0.054783651628379004,0.0760402251130178,0.011449395700710395,0.21176307777470246,51968.0,21307.0,0.038997888734989175,0.0999959657356481,0.3790056883127362,0.10799725670024073,0.060002958460524725,0.07050465910139311,0.06102961527816219,0.05745917520066428,0.05588153888735123,0.13451425408247994,0.23698680690100565,0.20122705046591013,0.3149953605959953,0.06372212157181233,0.9184070796460178,2006.0,2590.0,1.8
31,13140.0,378793.0,0.6691623129255293,0.24809328577877626,0.003996905961831396,0.02164770732299699,0.0007867093636894028,0.04098280591246407,0.015330272734712625,0.4054457183738876,0.0582640122705541,0.09816971274548368,0.02713619311866904,0.2091089328472279,55554.0,21428.0,0.06500024127780726,0.1229994048480754,0.3680009329408548,0.11099985523331564,0.05099808586272901,0.07105199937696842,0.07057416583727788,0.07336724807480602,0.059246078993012014,0.13455106086965704,0.20937820920661152,0.1799531670331817,0.2810001769370587,0.11332289569820325,1.001135829340321,2006.0,7458.0,4.6
32,13380.0,185953.0,0.8890042107414239,0.011104956628825564,0.028275962205503536,0.038041870795308484,0.0005377702967954269,0.012191252628352326,0.02084397670379074,0.4275488967642361,0.03871946136927073,0.07826171129263848,0.010707006609196948,0.2685571085166682,56855.0,23356.0,0.03399591777967868,0.08000135509388259,0.26699584155564776,0.21199596859569927,0.1159960363503934,0.09787419401676767,0.09095309029701054,0.0686141121681285,0.06249428619059655,0.1272203191128941,0.2068318338504891,0.16980097121315602,0.2899985602127497,0.1231535756154748,0.9818286457278668,2006.0,1441.0,0.5
33,13460.0,149140.0,0.946929059943677,0.0006034598363953332,0.010151535470028162,0.009380447901300793,0.0014281882794689553,0.011626659514550088,0.01988064905457959,0.4683719994635913,0.046178087702829565,0.08740780474721738,0.008247284430736222,0.21439586965267532,62989.0,25784.0,0.018998372668534727,0.06300372649276367,0.2729968897747735,0.17500072218852009,0.09099575353150187,0.0644495105270216,0.06381923025345314,0.08347190559206115,0.06751374547405123,0.13925841491216304,0.2291202896607215,0.1769679495775781,0.37900453534390616,0.18151145247565487,0.9746842147075179,2006.0,1745.0,1.4
34,13740.0,148259.0,0.9113645714594056,0.0069338117753391035,0.036058519212998866,0.005868109187300602,0.00196952630194457,0.020106705157865626,0.017698756905145725,0.4374439325774489,0.05236107082875239,0.1007021496165494,0.008053473988088412,0.2070430800153785,53506.0,22173.0,0.04099563705088767,0.06100086454751996,0.3059995576733619,0.20400305607495425,0.07300400104549933,0.07140881835166836,0.06324742511415833,0.07132787891460217,0.05998286781915432,0.13486533701158107,0.21920423043457726,0.18556714938047605,0.31599211854353904,0.08361046621070466,0.9586107588247728,2006.0,1275.0,2.0
35,13780.0,247554.0,0.908201846869774,0.03551548349047077,0.002144986548389442,0.028317054056892638,0.00020197613449994748,0.009561550207227513,0.016057102692745826,0.39615195068550696,0.06741155465070248,0.08821913602688708,0.017479014679625454,0.26382526640652143,55583.0,23039.0,0.025001800417696902,0.10500036008353937,0.3379984156324267,0.13099839162685742,0.10199966392202993,0.08182053208592872,0.0773366619000299,0.06935052554190196,0.04967805004160708,0.1299433658918862,0.2207720335765126,0.20335361173723712,0.2999975994430708,0.08181209632189315,0.9461639452520028,2006.0,1978.0,2.4
36,13820.0,1089883.0,0.6848368127588007,0.28334509300539595,0.0023332779757093192,0.012202227211544726,0.00037618716871444,0.00820179780765458,0.008704604072180225,0.4075639311742637,0.05765114237032784,0.09608554312710632,0.020818748434464983,0.21939602691298055,61537.0,24719.0,0.04899992022469128,0.11000052266581573,0.3020004346378889,0.16799992297556401,0.09000030259599857,0.06879454033139337,0.06483723482245342,0.0657795378035991,0.06510148337023333,0.1461826636437122,0.2171728524988462,0.17284607613844788,0.2820002145680717,0.12948096222230834,0.9331467380411396,2006.0,1459.0,12.5
37,13900.0,101138.0,0.9382230220095316,0.00764302240503075,0.02345310368012023,0.014148984555755504,0.00019774960944452132,0.0023235579109731263,0.014010559829144335,0.4406652296861714,0.05334295714765963,0.07550080088591825,0.004103304395973818,0.24699914967667935,57391.0,24198.0,0.060000885621928006,0.04599329879407814,0.2840041919437925,0.22999601470132397,0.05799347591846374,0.07266309399038938,0.07808143328916925,0.0832229231347268,0.060511380490023525,0.13090035397180091,0.21918566710830747,0.17604658980798513,0.3220121330204136,0.03630769230769231,0.9702335729452788,2006.0,488.0,2.0
38,13980.0,149314.0,0.9000227708051489,0.04582289671430676,0.000381745851025356,0.03619888289108858,0.0,0.010287046090788541,0.007286657647641881,0.3588210080769385,0.055533975380741264,0.07091096615186787,0.02050711922525684,0.3477168919190431,47493.0,19635.0,0.07299905999954147,0.09599468097301513,0.3009950248756219,0.1490015360983103,0.12399981658527638,0.10916591880198777,0.16093601403753166,0.06837269110733088,0.06073777408682375,0.11789249501051476,0.17741136129231014,0.15981756566698369,0.2580071990279019,0.11381253872074225,1.0305713081201635,2006.0,2039.0,5.2
39,14020.0,176793.0,0.9172252295056932,0.019989479221462388,0.0008880442098951883,0.035668833042032215,0.0,0.008439248160277841,0.017789165860639278,0.37304644414654425,0.04462846379664353,0.08673420327727907,0.013473384127199606,0.3250468061518273,52394.0,20688.0,0.03200023111813025,0.09800371714992824,0.34299856514160804,0.15799813179511374,0.1439962250705392,0.1051399093855526,0.1495760578755946,0.07389432839535502,0.06068113556532216,0.12311007788769918,0.1770205833941389,0.15266441544631293,0.2260046416224493,0.1912280701754386,0.9442544346812418,2006.0,1751.0,2.2
40,14060.0,161202.0,0.8644247589980273,0.06764804406893214,0.0003660004218309947,0.031165866428456226,0.0,0.0189513777744693,0.017443952308284015,0.393109266634409,0.03323159762285828,0.0786218533268818,0.009726926464932195,0.29584620538206724,63714.0,24903.0,0.016998267625597144,0.04899994750380597,0.2579977951598509,0.2739986350989553,0.12399601028925405,0.09701492537313433,0.12267217528318508,0.07785263210133869,0.06655004280343918,0.13323656034044246,0.18241088820237966,0.130792421930249,0.2779988450837314,0.08271883920076117,0.9355698573555544,2006.0,-1.0,-1.0
41,14260.0,568086.0,0.9206158926641388,0.007454857187116034,0.00571216329921878,0.014395707692145203,0.002107075337184863,0.026121045053037743,0.02359325876715849,0.4434680664547269,0.03631140355509553,0.0988917170991716,0.01313357484606204,0.1815587780723341,62258.0,23900.0,0.04400047600992979,0.07799920849511675,0.2709990950276335,0.20299886255766775,0.0820010129048506,0.0709540456902652,0.06557809909063064,0.08379717155501104,0.07382332956629806,0.14199962681706646,0.19480853251092264,0.1416317247740659,0.3219985775052098,0.06449026446309959,1.006924253611387,2006.0,1134.0,2.7
42,14460.0,4455217.0,0.8124414590804443,0.06787884854991351,0.0018807164723962941,0.057919962147747237,0.0004307309834739812,0.042626206534945435,0.016822076231079206,0.3953196892541935,0.050431662475699836,0.06914029103408431,0.015454914990672732,0.28306836681580266,84701.0,32963.0,0.04400006380047465,0.06399985113222582,0.2660001289301259,0.23000004652117945,0.1759999229077598,0.06898541642303843,0.06895601269253551,0.06116626866884374,0.06621630326872968,0.15985708440239835,0.21430067267206065,0.17393339089880472,0.21999998670823445,0.0703316741439648,0.9452114544888536,2006.0,582.0,2.7
43,14500.0,282304.0,0.8640330990705055,0.007952420086148266,0.0035989571525731133,0.040860207435955566,0.00030817841759238265,0.06252479596463388,0.020722341872591248,0.4004477442756745,0.03282277261391975,0.08944612899569257,0.010669349353888007,0.2872081160734528,83509.0,34081.0,0.03399868272795066,0.0350002449472819,0.14800259099791524,0.3180014479105997,0.2429985901923108,0.07697021650419406,0.09285734527318068,0.07272302199047835,0.06969437202448424,0.15383770686919065,0.22316722398549085,0.13134068238494673,0.22099688100461048,0.0801163017982799,1.01632752180217,2006.0,2060.0,2.35
44,14540.0,113362.0,0.8825620578324306,0.07932993419311586,0.0011379474603482648,0.01666343219068118,0.0015966549637444647,0.007462818228330482,0.01124715513134913,0.4084966743706004,0.04278329598983786,0.08153525872867451,0.018568832589403856,0.2567262398334539,57052.0,22644.0,0.06000309366782445,0.09199443139791601,0.33300521704892216,0.15900046405017368,0.09899737038234922,0.08641343660133025,0.09358515199096701,0.08299959422028545,0.06586863322806584,0.1335720964697165,0.1864822427268397,0.15838640814382246,0.2569994234528145,0.13422287331973948,0.9782563171855369,2006.0,1706.0,4.5
45,14740.0,240604.0,0.8509875147545344,0.027123406094661767,0.011462818573257302,0.04728100945952686,0.006870209971571545,0.012875928912237536,0.04339911223421057,0.4391988495619358,0.04014480224767668,0.10919602334125783,0.015257435454107163,0.19912387158983225,67501.0,26733.0,0.02300291199780509,0.05000280599360234,0.25099924549949804,0.1750004676656004,0.09300309906404523,0.07159481970374558,0.06479526524912305,0.07176938039267843,0.05943375837475686,0.13908330701068974,0.22612259147811345,0.170126016192582,0.4090016274762893,0.07633534277302677,1.0160375382295026,2006.0,1441.0,1.2
46,14860.0,900440.0,0.7797665585713651,0.10125272089200836,0.0012382835058415884,0.04168628670427791,0.00036093465416907284,0.06250721869308339,0.013187996979254586,0.43194438274621294,0.04676047265781174,0.06895295633245968,0.011095686553240638,0.23380458442539204,124665.0,45805.0,0.056000612519702994,0.06399998668435428,0.2449995589192356,0.2459998968037457,0.17900056092157585,0.06912287326196083,0.05620918661987473,0.04541335347163609,0.0579405623917196,0.16205854915374707,0.22426924614632845,0.1775443116698503,0.2099993841513856,0.06707142529999084,0.9525036212085728,2006.0,636.0,3.25
47,15180.0,387717.0,0.8791205956922188,0.001408243641625206,0.0018879749920689575,0.008452041050560074,0.0006267457965474818,0.09730808811581644,0.011196310711163041,0.3772132766940836,0.04341568721515951,0.049819842823502714,0.03629709298276836,0.2049768258807326,38869.0,11958.0,0.2459997465371816,0.12200010326262972,0.26400030040037736,0.10699885941731714,0.043999267774080135,0.08657345434943528,0.07565311812481784,0.06700763701359498,0.06340449348364915,0.1231233090114697,0.14774178073182245,0.14821893288145735,0.21600195260245295,0.17498880509492568,0.921979100571066,2006.0,7458.0,3.1
48,15260.0,100238.0,0.7362776591711726,0.24136554999102136,0.0011971507811408847,0.005706418723438217,0.0,0.006354875396556196,0.009098345936670723,0.3785490532532573,0.05718390231249626,0.12403479718270514,0.02979907819389852,0.2166543626169716,62813.0,24779.0,0.04800134568920696,0.13600636143988745,0.3500015291922806,0.1249961770192984,0.0830045569929963,0.06274067718829186,0.09028512141104172,0.06137393004648936,0.05608651409645045,0.1367944292583651,0.21372134320317646,0.18441110157824375,0.2589992965715509,0.23521734765585786,0.9853040205981384,2006.0,2362.0,4.9
